[Wed Nov 19 11:05:11 2014] [warn] RSA server certificate CommonName (CN) `bhx-inet01' does NOT match server name!?
[Wed Nov 19 11:05:11 2014] [warn] RSA server certificate CommonName (CN) `bhx-inet01' does NOT match server name!?
[Wed Nov 19 12:25:47 2014] [error] [client 10.10.10.96] [Wed Nov 19 12:25:47 2014] csrupload.pl: print() on closed filehandle OUTFILE at /opt/CA/webroot/cgi-bin/csrupload.pl line 198, <fh00001webca1.png> line 60., referer: https://inet01.fmts.int/csr-upload.html
[Wed Nov 19 12:25:47 2014] [error] [client 10.10.10.96] [Wed Nov 19 12:25:47 2014] csrupload.pl: print() on closed filehandle OUTFILE at /opt/CA/webroot/cgi-bin/csrupload.pl line 198, <fh00001webca1.png> line 61., referer: https://inet01.fmts.int/csr-upload.html
[Wed Nov 19 12:25:47 2014] [error] [client 10.10.10.96] [Wed Nov 19 12:25:47 2014] csrupload.pl: print() on closed filehandle OUTFILE at /opt/CA/webroot/cgi-bin/csrupload.pl line 198, <fh00001webca1.png> line 62., referer: https://inet01.fmts.int/csr-upload.html
[Wed Nov 19 12:25:47 2014] [error] [client 10.10.10.96] [Wed Nov 19 12:25:47 2014] csrupload.pl: print() on closed filehandle OUTFILE at /opt/CA/webroot/cgi-bin/csrupload.pl line 198, <fh00001webca1.png> line 63., referer: https://inet01.fmts.int/csr-upload.html
[Wed Nov 19 12:25:47 2014] [error] [client 10.10.10.96] [Wed Nov 19 12:25:47 2014] csrupload.pl: print() on closed filehandle OUTFILE at /opt/CA/webroot/cgi-bin/csrupload.pl line 198, <fh00001webca1.png> line 64., referer: https://inet01.fmts.int/csr-upload.html
[Wed Nov 19 12:25:47 2014] [error] [client 10.10.10.96] [Wed Nov 19 12:25:47 2014] csrupload.pl: print() on closed filehandle OUTFILE at /opt/CA/webroot/cgi-bin/csrupload.pl line 198, <fh00001webca1.png> line 65., referer: https://inet01.fmts.int/csr-upload.html
[Wed Nov 19 12:25:47 2014] [error] [client 10.10.10.96] [Wed Nov 19 12:25:47 2014] csrupload.pl: print() on closed filehandle OUTFILE at /opt/CA/webroot/cgi-bin/csrupload.pl line 198, <fh00001webca1.png> line 66., referer: https://inet01.fmts.int/csr-upload.html
[Wed Nov 19 12:25:47 2014] [error] [client 10.10.10.96] [Wed Nov 19 12:25:47 2014] csrupload.pl: print() on closed filehandle OUTFILE at /opt/CA/webroot/cgi-bin/csrupload.pl line 198, <fh00001webca1.png> line 67., referer: https://inet01.fmts.int/csr-upload.html
[Wed Nov 19 12:25:47 2014] [error] [client 10.10.10.96] [Wed Nov 19 12:25:47 2014] csrupload.pl: print() on closed filehandle OUTFILE at /opt/CA/webroot/cgi-bin/csrupload.pl line 198, <fh00001webca1.png> line 68., referer: https://inet01.fmts.int/csr-upload.html
[Wed Nov 19 12:25:47 2014] [error] [client 10.10.10.96] [Wed Nov 19 12:25:47 2014] csrupload.pl: print() on closed filehandle OUTFILE at /opt/CA/webroot/cgi-bin/csrupload.pl line 198, <fh00001webca1.png> line 69., referer: https://inet01.fmts.int/csr-upload.html
